id,res_id,utc_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
4598,4,2016-04-19T06:00:00Z,58.128,527.997,80.096,2276.015,2895.859,2131.212,3373.548,69.617,59.456
4599,4,2016-04-19T07:00:00Z,58.128,527.997,80.119,2276.806,2896.176,2131.856,3374.866,69.617,59.456
4600,4,2016-04-19T08:00:00Z,58.128,527.997,80.14,2278.357,2896.186,2132.262,3376.975,69.641,59.456
4601,4,2016-04-19T09:00:00Z,58.128,527.997,80.159,2282.623,2896.186,2132.777,3381.923,69.649,59.456
4602,4,2016-04-19T10:00:00Z,58.128,527.997,80.172,2288.08,2896.186,2133.189,3389.072,69.649,59.456
4603,4,2016-04-19T11:00:00Z,58.128,527.997,80.192,2295.574,2896.186,2133.409,3397.272,69.686,59.456
4604,4,2016-04-19T12:00:00Z,58.128,527.998,80.212,2303.617,2896.186,2133.419,3405.532,69.686,59.456
4605,4,2016-04-19T13:00:00Z,58.128,527.998,80.227,2311.37,2896.186,2133.419,3413.468,69.724,59.456
4606,4,2016-04-19T14:00:00Z,58.128,527.999,80.249,2318.182,2896.186,2133.429,3420.481,69.724,59.456
4607,4,2016-04-19T15:00:00Z,58.128,528.0,80.268,2323.482,2896.186,2133.429,3426.098,69.739,59.456
4608,4,2016-04-19T16:00:00Z,58.128,528.0,80.281,2326.811,2896.186,2133.439,3429.64,69.762,59.456
4609,4,2016-04-19T17:00:00Z,58.128,528.0,80.304,2327.726,2896.215,2133.449,3430.736,69.762,59.456
4610,4,2016-04-19T18:00:00Z,58.128,528.0,80.321,2327.726,2896.68,2133.449,3430.758,69.798,59.456
4611,4,2016-04-19T19:00:00Z,58.128,528.0,80.335,2327.726,2897.133,2133.459,3430.758,69.799,59.456
4612,4,2016-04-19T20:00:00Z,58.128,528.0,80.358,2327.726,2897.489,2133.459,3430.758,69.835,59.456
4613,4,2016-04-19T21:00:00Z,58.128,528.0,80.374,2327.726,2897.754,2133.469,3430.758,69.835,59.456
4614,4,2016-04-19T22:00:00Z,58.128,528.0,80.388,2327.726,2897.965,2133.479,3430.758,69.859,59.456
4615,4,2016-04-19T23:00:00Z,58.128,528.0,80.41,2327.726,2898.136,2133.479,3430.758,69.87,59.456
4616,4,2016-04-20T00:00:00Z,58.128,528.0,80.428,2327.726,2898.305,2133.489,3430.758,69.87,59.456
4617,4,2016-04-20T01:00:00Z,58.128,528.0,80.442,2327.726,2898.48,2133.489,3430.758,69.903,59.456
4618,4,2016-04-20T02:00:00Z,58.128,528.0,80.46,2327.726,2898.633,2133.499,3430.758,69.903,59.456
4619,4,2016-04-20T03:00:00Z,58.128,528.0,80.481,2327.726,2898.814,2133.509,3430.758,69.936,59.456
4620,4,2016-04-20T04:00:00Z,58.128,528.0,80.495,2327.736,2899.045,2133.509,3430.796,69.936,59.456
4621,4,2016-04-20T05:00:00Z,58.128,528.0,80.512,2327.904,2899.066,2133.519,3431.131,69.943,59.456
4622,4,2016-04-20T06:00:00Z,58.54,528.0,80.535,2328.535,2899.246,2133.519,3432.175,69.968,59.457
4623,4,2016-04-20T07:00:00Z,58.898,528.002,80.549,2330.621,2899.326,2133.529,3435.275,69.968,60.039
4624,4,2016-04-20T08:00:00Z,58.899,528.002,80.565,2335.411,2899.326,2133.539,3440.423,70.006,60.153
4625,4,2016-04-20T09:00:00Z,58.899,528.002,80.589,2341.103,2899.326,2133.539,3447.085,70.006,60.266
4626,4,2016-04-20T10:00:00Z,58.899,528.003,80.604,2348.316,2899.326,2133.549,3454.67,70.032,60.267
4627,4,2016-04-20T11:00:00Z,58.904,529.807,80.622,2354.358,2899.326,2133.549,3462.73,70.048,60.27
4628,4,2016-04-20T12:00:00Z,58.908,531.279,80.644,2360.822,2899.326,2133.559,3470.852,70.052,60.272
4629,4,2016-04-20T13:00:00Z,58.91,531.757,80.658,2367.84,2899.326,2133.565,3478.587,70.084,60.273
4630,4,2016-04-20T14:00:00Z,58.91,531.759,80.68,2374.525,2899.326,2133.569,3485.461,70.084,60.273
